,vintage,age,gender,dependents,occupation,city,customer_nw_category,branch_code,current_balance,previous_month_end_balance,average_monthly_balance_prevQ,average_monthly_balance_prevQ2,current_month_credit,previous_month_credit,current_month_debit,previous_month_debit,current_month_balance,previous_month_balance,churn,last_transaction
12434,2355,54,Male,2.0,self_employed,649.0,2,54,6114.07,6221.85,6236.08,3697.79,0.2,0.2,107.99,107.99,6128.93,6235.76,0,2019-08-13
12437,2248,43,Male,0.0,self_employed,337.0,2,1770,7056.16,7056.16,7056.16,6678.08,0.56,0.56,0.56,0.56,7056.16,7056.16,0,2019-08-17
12438,2425,51,Male,2.0,self_employed,1076.0,2,793,7806.92,8252.54,8398.66,8542.5,0.54,0.54,35.4,47.97,7945.22,8407.23,0,2019-07-24
12442,2270,11,Male,0.0,student,146.0,2,1752,2587.32,2587.32,2587.32,2570.93,0.49,0.49,0.49,0.49,2587.32,2587.32,0,2019-06-01
12443,1964,24,Female,0.0,student,1096.0,1,483,6271.95,6288.3,6305.51,6309.97,0.14,0.14,2.21,20.34,6272.09,6302.77,0,2019-05-11
12444,2331,62,Male,0.0,self_employed,834.0,2,2734,2432.71,2561.28,2589.75,2794.96,0.1,0.1,128.67,0.1,2485.42,2561.28,0,NaT
12445,2124,61,Female,0.0,self_employed,334.0,3,1947,1648.65,1648.65,1622.53,1498.54,0.24,0.24,0.24,0.24,1648.65,1648.65,0,2019-10-19
12446,1816,70,Female,0.0,self_employed,1589.0,3,416,3281.18,3276.61,3276.95,3212.74,0.24,0.24,0.24,0.24,3278.97,3276.61,1,NaT
12450,2361,36,Female,0.0,self_employed,187.0,3,174,2377.65,2377.65,2176.73,1482.42,0.44,0.44,0.44,0.44,2377.65,2377.65,0,2019-10-31
12451,1507,39,Female,0.0,salaried,334.0,2,206,634.66,4206.09,2299.21,2759.93,0.16,1428.73,7143.01,0.16,1250.43,2869.69,1,2019-12-01
12453,2212,40,Female,0.0,self_employed,334.0,2,44,2566.8,2366.8,2491.45,2318.46,0.07,0.07,0.07,318.97,2525.42,2419.0,1,2019-03-06
12456,2155,52,Female,0.0,self_employed,341.0,3,910,1987.51,1987.51,1966.58,1604.04,0.21,0.21,0.21,0.21,1987.51,1987.51,0,2019-10-25
12459,1390,52,Male,0.0,self_employed,1096.0,3,1375,1463.96,1178.25,1471.69,1758.21,285.94,214.51,0.23,971.66,1188.1,1826.77,0,2019-12-31
12461,2337,4,Female,0.0,student,1020.0,1,625,1749.27,1746.47,1745.29,1728.67,3.47,3.49,0.67,0.67,1746.76,1745.47,0,2019-12-29
12463,2453,26,Male,0.0,salaried,1096.0,2,249,4841.78,4858.04,4676.93,4296.83,0.27,25.63,321.5,145.16,4786.39,4670.08,0,2019-11-28
12465,2290,53,Female,0.0,self_employed,409.0,2,217,362.09,2859.87,2140.78,685.95,0.51,357.66,2500.51,0.51,1223.86,2698.58,1,2019-11-16
12466,2074,65,Male,1.0,self_employed,1020.0,2,414,8302.19,8164.6,6688.75,2284.3,600.69,643.54,335.67,335.67,7888.69,7684.79,0,2019-12-27
12468,2247,51,Male,5.0,salaried,937.0,3,2647,1521.89,1401.65,1583.72,1719.19,200.01,0.01,73.77,751.03,1424.32,1675.16,1,2019-12-20
12470,1509,33,Male,0.0,self_employed,1551.0,3,3724,2056.76,2770.19,2720.43,2226.49,500.16,243.01,1213.5,359.04,2258.54,2741.22,0,2019-12-03
12471,2182,51,Female,0.0,self_employed,882.0,2,743,128.77,2985.91,2754.97,530.34,0.46,0.46,2857.6,6429.03,818.43,3746.28,0,2019-09-22
12472,2018,44,Male,1.0,salaried,1565.0,2,172,1219.85,1227.78,2072.97,2489.39,226.46,169.6,204.3,1499.17,1244.97,1901.0,0,2019-12-14
12474,2342,43,Male,0.0,self_employed,1020.0,2,627,4692.62,4692.62,4692.62,3852.3,0.31,0.31,0.31,0.31,4692.62,4692.62,0,2019-09-14
12475,1932,16,Male,0.0,student,1096.0,3,586,6507.38,6507.38,6337.79,5785.02,0.61,0.61,0.61,0.61,6507.38,6341.48,0,NaT
12476,2102,47,Male,1.0,self_employed,759.0,2,518,1335.58,1407.01,2069.05,2231.1,0.59,163.44,143.44,1029.16,1382.38,1819.09,1,2019-11-06
12477,1691,43,Male,0.0,salaried,656.0,2,1391,6891.96,6429.1,5753.3,3802.31,462.94,1382.94,0.09,0.09,6492.94,5713.25,0,2019-12-27
12478,2043,31,Male,0.0,salaried,572.0,2,222,5623.15,352.47,2042.07,6047.59,256.2,1086.83,715.9,639.7,3750.74,1183.65,1,2019-12-08
12482,1875,55,Female,0.0,self_employed,78.0,2,255,3239.95,3239.95,3239.95,3264.75,0.1,0.1,0.1,0.1,3239.95,3239.95,0,NaT
12483,2296,28,Male,1.0,self_employed,1096.0,3,438,1036.11,3159.98,1600.72,926.52,0.37,2557.51,1857.51,0.37,1639.4,2582.56,0,2019-11-09
12485,2186,81,Male,0.0,retired,1435.0,2,1890,686.77,6401.05,6072.51,6356.46,0.49,0.49,5714.77,0.49,5415.83,6401.05,1,2019-10-19
12486,1936,40,Female,0.0,self_employed,656.0,3,1383,2441.31,2312.74,2352.04,1752.04,0.54,0.54,286.26,214.83,2553.62,2411.05,0,2019-05-12
12491,1932,73,Female,0.0,self_employed,1084.0,3,1575,2104.04,1972.34,2534.84,1837.38,0.2,0.2,857.34,391.86,2478.7,2300.82,0,2019-03-29
12492,2418,75,Male,0.0,self_employed,1258.0,3,769,4534.28,4819.99,7270.7,10901.88,0.51,0.51,286.23,0.51,4706.69,4819.99,0,2019-09-21
12493,1586,31,Male,0.0,self_employed,1585.0,3,2644,855.98,4177.4,2314.08,787.85,0.27,7380.01,3321.7,3580.27,2202.03,4362.54,1,2019-11-19
12494,2377,40,Male,3.0,self_employed,995.0,3,200,1633.31,2051.09,1722.78,1586.06,529.13,1214.84,824.33,402.16,1599.25,1869.07,0,2019-12-25
12495,2204,39,Female,0.0,self_employed,623.0,2,45,5163.81,5299.52,5329.28,5342.34,0.61,0.61,286.33,132.04,5380.07,5331.64,0,NaT
12496,2177,44,Female,0.0,self_employed,745.0,2,1903,2698.39,2787.04,1831.75,543.83,94.77,199.06,38.06,33.34,2765.73,1817.97,0,2019-12-28
12497,2183,32,Male,0.0,salaried,1020.0,3,2171,4193.49,4725.13,5811.4,7063.79,1037.67,881.64,1476.98,2914.55,4388.23,6100.82,0,2019-12-31
12498,2336,46,Female,0.0,self_employed,1020.0,1,143,6257.81,6267.1,6267.85,6264.57,0.53,0.53,0.53,0.53,6255.05,6267.1,0,2019-03-20
12500,2339,66,Female,0.0,self_employed,649.0,3,107,1979.61,1979.61,1989.45,3202.86,0.16,0.16,0.16,0.16,1979.61,1979.61,0,2019-08-12
12503,1735,29,Female,0.0,self_employed,334.0,1,41,2986.0,2584.32,2621.25,2392.34,803.45,0.09,0.09,0.09,2695.12,2584.32,0,2019-12-24
12506,2107,39,Female,0.0,salaried,698.0,2,231,4251.66,4321.02,4314.32,4389.07,0.5,0.5,143.36,0.5,4301.67,4321.02,0,2019-05-14
12507,2244,49,Female,0.0,salaried,61.0,1,115,4256.41,4338.52,4571.77,4785.69,346.53,346.53,0.07,0.07,4514.04,4560.06,0,2019-12-07
12509,2406,57,Female,0.0,self_employed,236.0,2,479,1916.3,1916.3,1916.3,1963.18,0.29,0.29,0.29,0.29,1916.3,1916.3,0,2019-01-26
12510,2335,89,Male,0.0,self_employed,1020.0,2,146,1674.77,1674.77,1772.0,1994.41,0.21,0.21,0.21,244.6,1674.77,1722.07,0,2019-08-22
12512,2102,25,Male,0.0,salaried,15.0,3,890,4276.36,3748.23,3163.04,4059.8,0.34,1261.41,291.66,509.9,3655.42,3109.73,0,2019-11-05
12513,2367,60,Female,0.0,salaried,1096.0,2,391,6093.54,6093.54,6093.54,6033.16,0.6,0.6,0.6,0.6,6093.54,6093.54,0,2019-07-31
12514,1974,47,Male,0.0,salaried,409.0,2,278,2871.4,2871.4,2999.2,3263.2,0.33,0.33,0.33,257.47,2871.4,2949.28,0,NaT
12516,2261,43,Female,2.0,salaried,1096.0,2,26,5927.42,4438.31,4871.47,4412.23,1651.46,260.44,145.06,414.31,5105.43,4699.86,0,2019-12-18
12518,2072,59,Male,2.0,self_employed,834.0,2,8,2796.5,2803.64,2812.83,2741.31,0.54,0.54,7.69,57.69,2802.65,2803.64,0,NaT
12519,1781,38,Male,0.0,self_employed,1020.0,3,419,4372.32,4261.95,4418.45,2099.94,114.44,228.73,0.16,257.3,4312.7,4316.33,0,2019-12-18
12520,2080,33,Male,0.0,salaried,904.0,3,723,3527.4,3670.26,3664.06,5486.73,0.7,0.7,286.41,0.7,3542.18,3670.26,0,2019-07-18
12521,1966,24,Female,0.0,student,1020.0,2,836,1425.41,1425.41,4263.2,6183.81,0.2,0.2,0.2,4285.91,1425.41,5158.13,1,2019-03-08
12522,1825,50,Female,0.0,self_employed,409.0,2,1392,1772.24,1772.24,1772.24,63106.47,0.63,0.63,0.63,0.63,1772.24,1772.24,0,2019-08-01
12523,2188,63,Male,0.0,self_employed,1020.0,1,60,3602.97,3602.97,3602.97,2592.78,0.2,0.2,0.2,0.2,3602.97,3602.97,0,2019-08-15
12524,2342,36,Female,0.0,self_employed,15.0,3,783,1494.58,1494.58,1494.58,1485.22,0.07,0.07,0.07,0.07,1494.58,1494.58,0,2019-02-05
12525,2356,51,Female,0.0,self_employed,1407.0,2,2068,1537.86,1531.25,1809.04,8937.77,0.44,0.44,0.44,0.44,1535.53,1531.25,0,2019-06-14
12526,2319,44,Female,2.0,salaried,409.0,3,292,8151.9,7861.57,7612.46,7220.18,560.36,553.21,270.03,469.73,7724.84,7478.37,0,2019-12-31
12528,1869,37,Female,0.0,self_employed,864.0,3,2494,1933.5,1947.79,1707.75,1097.07,0.24,643.1,0.24,0.24,1943.36,1832.9,0,2019-11-07
12529,2380,80,Male,0.0,self_employed,1325.0,2,1209,3713.63,3713.63,3713.63,3690.11,0.47,0.47,0.47,0.47,3713.63,3713.63,0,NaT
12530,2234,44,Female,0.0,self_employed,1564.0,3,401,3845.4,4563.45,5137.66,7513.22,0.19,0.19,718.23,1018.11,4209.25,4571.65,0,2019-06-18
12531,1684,60,Male,0.0,salaried,1477.0,1,415,4716.43,4716.43,4712.39,5033.66,0.27,350.27,0.27,328.84,4716.43,4609.96,0,2019-11-14
12534,1970,52,Male,0.0,self_employed,409.0,1,158,1707.74,1707.74,1707.74,1698.31,0.31,0.31,0.31,0.31,1707.74,1707.74,0,2019-03-27
12535,1709,70,Female,0.0,self_employed,491.0,2,93,6956.28,7975.93,7515.86,6578.15,337.11,457.1,2680.57,1080.31,7673.52,7800.87,0,2019-12-24
12536,1801,51,Female,0.0,self_employed,146.0,2,75,71.71,71.77,4692.53,6824.94,88.56,133.03,143.6,6148.97,48.19,3044.6,1,2019-12-03
12538,2320,90,Male,0.0,self_employed,1020.0,1,163,1771.99,1764.28,1764.37,1725.64,0.04,0.04,0.04,0.04,1764.55,1764.28,0,NaT
12540,2071,39,Male,4.0,self_employed,1117.0,2,822,3202.68,3276.4,3319.46,4392.33,0.69,0.69,0.69,143.54,3217.93,3347.83,0,2019-10-04
12543,2074,29,Male,0.0,salaried,531.0,3,590,2396.18,1092.65,1471.15,6381.76,0.57,0.57,0.57,0.57,2216.38,1092.65,0,2019-09-06
12544,2188,51,Female,0.0,self_employed,409.0,2,2076,3130.79,3140.0,3238.03,3493.82,14.97,0.69,22.46,124.03,3130.19,3235.73,0,2019-12-19
12548,2396,36,Male,0.0,self_employed,409.0,2,1442,6102.69,6345.16,5211.82,1838.68,0.04,371.33,241.8,245.19,6248.76,6227.61,0,2019-11-29
12549,2312,7,Female,0.0,student,1020.0,2,667,4359.29,4359.29,4359.29,3066.58,0.36,0.36,0.36,0.36,4359.29,4359.29,0,2019-09-19
12550,2213,28,Female,0.0,self_employed,1546.0,3,58,7105.49,7105.49,7120.24,7224.25,0.59,0.59,0.59,0.59,7105.49,7105.49,0,2019-02-15
12551,2311,78,Female,0.0,retired,334.0,2,847,1569.46,1569.46,1568.94,1555.81,0.54,0.54,0.54,0.54,1569.46,1569.32,0,2019-06-25
12553,2229,49,Male,0.0,self_employed,1076.0,2,878,4136.36,4207.79,4401.15,88.31,0.21,0.21,0.21,0.21,4163.46,4577.61,0,2019-10-06
12555,2248,43,Female,0.0,salaried,1020.0,2,1257,8080.26,8080.26,8080.26,8029.87,0.29,0.29,0.29,0.29,8080.26,8080.26,0,NaT
12556,2116,51,Female,0.0,self_employed,1525.0,2,175,1520.06,1760.45,1699.04,2797.1,996.54,1187.13,629.16,362.1,1502.46,1982.65,0,2019-12-26
12557,2204,14,Female,0.0,student,329.0,3,2651,2293.03,2402.5,2164.73,1532.08,0.49,571.91,0.49,0.49,2345.88,2213.56,0,2019-11-14
12558,2229,59,Male,0.0,self_employed,491.0,3,459,5505.18,5796.29,6098.48,5034.18,0.1,0.1,1428.67,2103.33,6363.62,6135.52,0,2019-08-09
12559,2250,66,Female,0.0,self_employed,1232.0,2,1115,1425.31,2568.17,2515.62,2318.18,0.19,0.19,1428.76,0.19,2410.53,2568.17,0,NaT
12560,2282,50,Female,0.0,self_employed,1020.0,2,376,2532.11,2817.82,2847.75,2256.54,571.57,0.14,857.29,195.51,2750.83,2937.87,0,2019-12-24
12563,1794,54,Male,0.0,self_employed,221.0,3,30,6065.2,6065.2,5957.43,5383.25,0.43,196.94,0.43,0.43,6065.2,5989.13,0,2019-11-14
12564,2448,36,Female,0.0,self_employed,409.0,3,609,1877.09,1877.09,2058.34,2554.52,0.4,0.4,0.4,363.94,1877.09,2047.62,0,2019-10-11
12567,2364,16,Male,0.0,student,477.0,3,2363,1848.69,1848.69,1848.69,1837.1,0.21,0.21,0.21,0.21,1848.69,1848.69,0,NaT
12569,2060,49,Male,0.0,self_employed,582.0,2,638,3303.7,3303.7,3303.7,3284.35,0.66,0.66,0.66,0.66,3303.7,3303.7,0,2019-05-18
12570,2370,36,Female,0.0,salaried,623.0,2,81,1398.62,1512.9,1561.93,1898.01,0.6,0.6,0.6,0.6,1449.85,1560.83,0,NaT
12571,2411,31,Female,1.0,self_employed,363.0,3,1588,2081.39,2281.43,2822.54,4126.41,0.6,0.6,167.74,0.6,2220.85,2360.89,1,2019-08-10
12572,1887,46,Female,0.0,self_employed,1096.0,2,92,1503.29,1503.29,1503.29,1493.76,0.2,0.2,0.2,0.2,1503.29,1503.29,0,NaT
12575,2376,27,Male,0.0,salaried,1020.0,2,1027,3571.68,3471.68,3320.02,2179.31,329.23,357.8,229.23,0.66,3569.71,3349.56,0,2019-12-31
12576,1718,63,Male,0.0,self_employed,1002.0,3,2112,67.73,4924.87,4962.06,7189.2,0.01,0.01,4857.16,2142.87,1082.51,6722.11,1,2019-05-22
12577,2394,2,Female,0.0,student,1096.0,3,1664,2146.43,2146.43,1655.65,813.74,0.66,1286.37,0.66,0.66,2146.43,1959.79,0,2019-11-07
12579,2186,55,Male,2.0,self_employed,1020.0,2,39,3769.17,3708.2,2028.49,1463.5,0.57,1072.0,1738.46,4333.71,3526.53,1686.26,0,2019-11-23
12581,2380,39,Male,0.0,self_employed,1096.0,2,311,1312.75,4157.71,3740.16,4173.63,1421.8,1707.51,800.09,970.84,2908.09,4145.69,0,2019-12-17
12582,1950,54,Female,2.0,salaried,1020.0,3,652,2047.15,1866.02,1447.81,2598.92,0.53,0.53,325.99,343.46,1558.03,1586.38,0,NaT
12583,2289,41,Female,0.0,self_employed,623.0,1,545,1434.28,1719.99,1826.06,1583.28,0.64,0.64,572.07,857.79,1473.69,1881.28,0,NaT
12584,2189,49,Female,0.0,self_employed,1020.0,2,322,2838.79,2972.72,2566.54,1399.65,0.39,71.81,134.31,505.9,2858.72,2321.03,0,2019-11-12
12585,1826,37,Female,0.0,self_employed,834.0,2,174,3168.55,3168.55,2999.58,2576.45,0.1,357.24,0.1,0.1,3168.55,3018.78,0,2019-11-15
12586,2414,37,Male,0.0,self_employed,398.0,3,1780,1472.05,1472.06,1562.69,998.83,0.07,0.07,0.07,142.93,1472.05,1601.09,0,2019-09-27
12589,2136,39,Male,2.0,self_employed,665.0,2,307,3821.44,2980.56,2751.36,1896.48,1501.81,3546.1,10380.81,178.31,3163.4,2468.71,0,2019-12-24
12590,2400,38,Female,0.0,self_employed,575.0,2,1202,3887.28,3998.6,3959.38,3812.66,0.59,0.59,111.9,0.59,3891.12,3993.77,0,2019-08-30
12591,1750,86,Male,0.0,retired,61.0,3,856,2324.55,2463.63,2165.09,206.33,0.07,0.24,142.93,2.93,2378.35,2464.33,0,2019-11-19
12592,2300,66,Male,2.0,self_employed,608.0,2,405,4476.29,4582.66,4324.7,3504.42,0.2,714.49,1.06,280.7,4476.73,4306.64,0,2019-11-19
12597,2424,54,Female,0.0,self_employed,834.0,3,1924,125.57,7740.83,8880.94,11227.57,0.33,0.33,3571.76,5714.61,3719.7,11334.59,1,2019-10-22
12598,1893,7,Male,0.0,student,146.0,3,2729,1542.2,1542.2,1542.2,1540.12,0.23,0.23,0.23,0.23,1542.2,1542.2,1,NaT
12599,1904,59,Male,0.0,self_employed,1576.0,3,908,2530.08,2530.08,2652.24,2777.48,0.27,0.27,0.27,192.83,2530.08,2704.0,0,NaT
12601,2092,47,Male,2.0,salaried,1619.0,3,994,357.01,3844.44,2892.34,2115.59,1246.94,1273.29,4623.1,612.34,1352.19,3831.28,0,2019-12-11
12602,2104,52,Male,0.0,salaried,575.0,2,1098,6204.26,5323.95,5792.96,4064.1,0.54,0.54,234.52,2381.57,5888.29,5574.52,0,2019-01-04
12604,2167,50,Male,0.0,self_employed,1020.0,1,419,4989.68,5411.52,7025.91,2334.83,0.1,0.1,421.94,0.1,5193.33,5414.32,0,2019-10-11
12606,1576,28,Female,0.0,salaried,1020.0,2,114,3217.57,3217.57,3217.57,3199.17,0.27,0.27,0.27,0.27,3217.57,3217.57,0,NaT
12610,2187,51,Male,0.0,self_employed,1525.0,3,358,963.66,1742.31,1435.78,824.36,0.11,0.11,637.44,8509.47,1105.55,3066.2,0,2019-11-01
12612,2328,62,Female,0.0,self_employed,904.0,3,412,3137.31,2950.62,2883.78,2282.22,538.04,538.04,0.61,0.61,3438.89,2898.61,0,2019-12-05
12613,2082,57,Male,0.0,self_employed,1020.0,2,143,4249.45,4249.45,4645.32,6229.47,0.5,0.5,0.5,857.64,4249.45,4581.13,0,2019-05-03
12614,2310,70,Female,0.0,retired,904.0,2,296,2132.03,4130.24,3600.71,3700.93,429.14,1054.86,1916.74,873.73,3096.42,3906.69,0,2019-12-04
12615,2054,25,Male,0.0,student,531.0,2,433,664.35,2724.47,3113.74,4262.19,0.39,0.39,2000.39,857.53,2223.07,3517.84,1,2019-05-24
12618,1501,47,Female,2.0,self_employed,834.0,1,516,2661.16,2845.81,2945.48,3610.37,0.51,0.51,156.59,257.17,2692.18,2985.08,0,2019-09-25
12621,2450,90,Male,0.0,self_employed,834.0,1,22,6287.4,6287.4,6078.54,3318.99,0.49,0.49,0.49,0.49,6287.4,6287.4,0,2019-10-08
12622,2111,18,Male,0.0,student,1388.0,2,621,2309.94,2309.94,2309.94,2187.09,0.29,0.29,0.29,0.29,2309.94,2309.94,0,2019-09-11
12623,2393,55,Male,4.0,salaried,814.0,2,827,1980.86,1690.12,1877.87,3061.16,0.67,0.67,129.93,428.64,1707.93,1782.59,0,2019-05-04
12624,2176,38,Female,0.0,salaried,1020.0,2,13,1137.4,3709.41,2164.02,3097.25,205.34,114.69,300.4,1386.11,2562.08,1795.6,0,2019-12-31
12626,2165,58,Female,0.0,self_employed,630.0,3,1240,779.57,1247.2,1516.46,699.15,589.84,589.84,1057.31,428.74,1560.0,1449.38,0,2019-12-03
12627,2351,47,Male,0.0,salaried,1181.0,2,186,1724.24,949.79,3388.06,6442.37,1357.49,2857.49,400.34,4883.59,1700.11,2303.28,0,2019-12-22
12628,2266,58,Male,2.0,self_employed,1020.0,3,288,5658.0,5673.78,5151.11,4108.83,0.47,0.47,277.46,277.46,5601.02,5622.89,0,2019-10-31
12631,1968,64,Male,0.0,retired,1020.0,3,686,2179.46,2708.03,2636.93,2651.62,0.46,0.46,529.03,0.46,2494.73,2708.03,0,2019-06-30
12633,2368,13,Male,0.0,student,146.0,3,1752,1610.72,4467.86,3734.78,1019.7,0.3,0.3,2857.44,2235.07,4369.34,5428.74,1,2019-11-01
12634,2198,34,Female,0.0,self_employed,1076.0,2,64,2181.87,5161.76,8269.17,8665.42,79.27,79.27,10404.13,1071.12,4312.3,7573.53,1,2019-12-03
12636,1749,19,Female,0.0,student,649.0,3,348,2572.87,2572.87,2646.6,2993.76,0.07,0.07,0.07,0.07,2572.87,2572.87,0,2019-05-28
12638,2021,36,Female,0.0,student,1315.0,3,250,4441.69,4527.41,3610.29,1156.68,0.64,0.64,0.64,357.79,4465.34,4706.36,0,2019-10-31
12639,1982,52,Male,4.0,self_employed,1096.0,3,43,3482.27,3399.13,3573.92,2018.25,10.36,1438.94,0.14,1820.76,3440.54,3811.68,0,2019-12-10
12640,2234,90,Male,0.0,self_employed,320.0,2,1053,2954.21,2775.31,2735.9,2195.04,179.24,179.24,0.33,0.33,2911.03,2740.68,0,2019-12-10
12641,2111,43,Male,0.0,self_employed,1033.0,3,186,1513.69,2142.26,1695.7,2104.77,14.8,0.51,1500.51,4.3,994.48,2089.4,0,2019-12-21
12642,2296,44,Male,0.0,self_employed,575.0,2,1002,2647.6,2852.44,2206.51,1519.09,286.37,286.37,205.31,2.37,2775.95,2289.69,0,2019-12-19
12645,1976,65,Male,0.0,retired,834.0,3,2667,6997.43,6997.43,6913.86,6934.16,0.69,714.97,0.69,267.34,6997.43,6837.21,0,2019-11-26
12647,2055,25,Female,0.0,salaried,1232.0,3,1115,4481.55,4481.55,4481.55,4460.04,0.13,0.13,0.13,0.13,4481.55,4481.55,0,2019-06-23
12648,1740,40,Male,0.0,salaried,623.0,2,2398,4152.76,4248.27,4080.85,3163.54,0.33,1124.61,0.33,0.33,4289.17,4660.98,0,2019-11-03
12649,2141,37,Female,0.0,salaried,146.0,3,76,1150.95,328.38,1458.74,24687.52,0.61,0.61,1234.29,4425.7,144.91,834.21,0,2019-08-10
12650,2326,66,Female,0.0,self_employed,224.0,2,137,3395.6,3395.6,3395.6,3373.32,0.29,0.29,0.29,0.29,3395.6,3395.6,0,2019-01-26
12651,2110,83,Male,0.0,self_employed,577.0,2,1415,2969.3,2964.09,2965.08,2945.32,0.31,0.31,0.31,0.31,2967.05,2964.09,0,NaT
12652,1998,39,Male,0.0,self_employed,905.0,2,1832,8102.3,8916.58,8964.57,8576.09,0.27,0.27,0.27,0.27,8881.61,8923.04,0,2019-10-16
12656,2377,64,Male,0.0,salaried,1020.0,2,741,473.05,4215.91,1889.35,7126.7,0.29,1857.43,3743.14,643.14,1282.9,3872.59,0,2019-11-14
12658,2206,47,Male,0.0,salaried,1096.0,2,129,872.26,4732.01,2763.16,359.83,0.1,0.1,3145.56,288.65,2410.59,4936.62,0,2019-10-31
12659,2282,22,Female,0.0,student,334.0,1,141,4533.87,4533.87,4533.87,7844.91,0.5,0.5,0.5,0.5,4533.87,4533.87,0,2019-06-28
12661,2110,38,Female,2.0,salaried,1111.0,1,563,2400.25,3838.52,3741.94,3039.56,0.19,4887.05,1395.6,5085.5,2873.74,4977.69,0,2019-11-30
12663,2180,39,Male,1.0,self_employed,934.0,2,649,2578.1,2862.78,2562.36,1992.66,0.66,0.66,285.34,285.34,2646.82,2917.88,0,2019-10-30
12664,2192,30,Male,0.0,self_employed,409.0,2,677,3569.38,3569.38,3569.17,3631.97,0.3,0.3,0.3,0.3,3569.38,3569.38,0,2019-10-05
12665,2365,45,Male,0.0,self_employed,598.0,2,943,4391.48,4391.48,4391.48,4366.31,0.67,0.67,0.67,0.67,4391.48,4391.48,0,NaT
12666,1762,78,Female,0.0,self_employed,762.0,2,1434,933.35,7361.92,6401.33,4202.54,0.21,0.21,6428.79,0.21,4480.15,7361.92,1,2019-09-22
12667,2061,40,Female,0.0,self_employed,15.0,3,49,1144.59,1697.22,1585.55,2109.41,239.86,257.71,786.29,72.0,1667.21,1558.8,0,2019-12-18
12668,2206,54,Male,3.0,salaried,334.0,1,347,3321.25,2600.02,1967.66,928.76,833.21,4.64,1973.63,4300.33,3240.85,2010.99,0,2019-12-18
12670,2223,68,Male,0.0,self_employed,834.0,2,1088,6552.99,6232.0,6357.67,5089.4,0.64,0.64,857.79,1463.17,6854.31,6449.35,0,2019-07-25
12671,2364,48,Male,0.0,self_employed,1322.0,2,176,6315.48,6106.81,6052.15,4933.22,0.31,0.31,0.31,0.31,6279.5,6069.48,0,2019-05-14
12672,2311,75,Male,0.0,retired,1347.0,2,37,1710.38,1571.98,1707.06,2077.62,154.87,67.06,43.41,325.09,1602.38,1670.34,0,2019-12-25
12674,1886,67,Female,3.0,self_employed,949.0,1,342,2205.15,2506.76,2109.76,10813.31,0.19,3281.47,305.47,610.76,2246.88,1589.62,0,2019-11-13
12675,2207,60,Male,2.0,self_employed,680.0,3,565,629.27,3191.47,1767.15,431.41,0.13,5261.56,0.13,100.13,1953.25,2359.99,0,2019-11-19
12676,2179,85,Male,0.0,retired,1096.0,3,26,4900.18,4897.89,4886.22,4678.25,0.43,0.43,0.43,0.43,4899.08,4897.89,0,2019-10-09
12677,2251,75,Male,0.0,retired,1477.0,2,724,1563.13,1577.41,1585.9,1618.38,0.44,0.44,0.44,0.44,1571.99,1585.71,0,2019-05-02
12678,2060,23,Female,0.0,student,1322.0,3,176,771.03,1156.74,1476.35,53.22,0.66,1.27,701.17,327.14,900.77,1344.69,1,2019-11-19
12679,2324,31,Male,1.0,salaried,15.0,2,6,8159.53,8393.09,8008.19,14967.2,364.03,364.03,609.01,0.46,8124.36,8137.65,0,2019-12-27
12680,2141,45,Female,0.0,self_employed,1525.0,2,276,777.54,378.97,2334.84,2819.17,400.6,400.6,2.03,4401.61,471.39,2494.47,1,2019-12-27
12681,2109,28,Male,1.0,salaried,409.0,2,481,2554.69,2623.66,1981.87,2202.28,960.74,1314.77,1174.0,1797.99,1875.03,1930.6,0,2019-12-31
12685,2203,48,Female,0.0,salaried,575.0,3,44,1349.1,1180.6,2096.09,603.38,428.64,7285.79,84.43,6549.41,1388.96,1694.54,1,2019-12-19
12686,2061,40,Male,0.0,self_employed,1334.0,3,813,2173.94,2173.94,2173.94,2152.43,0.03,0.03,0.03,0.03,2173.94,2173.94,0,2019-07-12
12687,2227,36,Female,0.0,self_employed,1020.0,1,182,176.53,1554.08,2345.2,1276.49,0.67,15444.5,806.47,220.18,927.66,5040.06,1,2019-11-19
12688,2224,65,Female,0.0,self_employed,345.0,3,2221,569.44,6998.01,1672.3,811.07,0.01,6181.78,6428.59,0.01,2786.19,1414.48,1,2019-11-30
12692,2392,63,Female,0.0,retired,1096.0,1,27,1034.71,698.42,1835.86,532.86,643.5,0.64,592.93,286.36,949.44,698.42,1,2019-12-08
12693,1258,48,Female,0.0,self_employed,1096.0,2,11,1465.79,2849.4,2225.2,2114.6,0.67,0.67,1366.57,2099.39,1656.78,2816.02,0,2019-10-18
12694,2134,42,Female,0.0,salaried,980.0,2,285,1716.94,1689.08,2429.96,4230.63,0.67,0.67,0.67,0.67,1692.4,2257.23,0,NaT
12695,2255,37,Female,0.0,self_employed,1232.0,3,1794,408.07,6397.98,5585.73,379.31,0.57,43027.0,871.23,33966.99,2200.49,13068.76,1,2019-11-22
12696,1698,90,Male,0.0,self_employed,1494.0,2,67,3071.28,1999.86,1627.35,914.63,1071.47,1071.47,0.04,0.04,2714.14,1239.49,0,2019-12-18
12697,1939,31,Male,2.0,self_employed,545.0,2,784,1205.84,1031.55,1489.48,2269.16,843.24,582.53,668.96,28.96,1032.04,1494.45,0,2019-12-20
